"ABSOLUTE_BEAM_ID","DEVICEID","ACTIVATION_DATE","LONGITUDE","LATITUDE","SERVICE_PLAN_NAME","LATITUDE_DEGREES","LONGITUDE_DEGREES","X","CAPOVERALL","CurrentModCodValue","USGOVERALL","SPECTRAL_EFFICIENCY","SPECTRAL_EFFICIENCY_BINNED","TOTAL_USAGE","TOTAL_USAGE_BINNED","lat","lng","loc","country"
"Beam 25","TERM1116","2017-05-24 00:51:09.0",2646.976478,7557.409624,"I20E_3D_.5U_10GB_NSP1",75.9568270666667,26.7829413,249,10000,"QPSK - fifth-sixth",9998,1.666,"[0.5 to 2)",0.002,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM384","2017-08-30 19:17:09.0",2305.444092,7724.915711,"I20E_20D_4U",77.41526185,23.0907348666667,819,200,"8PSK - three-fourth",0,2.25,"[2 to 3)",0.2,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM874","2017-06-26 21:52:01.0",2662.48229,7652.47835,"I20E_20D_4U_NSP1",76.8746391666667,27.0413715,283,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM751","2017-07-15 20:27:39.0",2634.622756,7541.631716,"I20E_5D_1U_NSP1",75.6938619333333,26.5770459333333,284,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM450","2017-08-22 00:39:02.0",2656.585747,7591.510462,"I20E_1.5D_.2U_NSP1",76.5251743666667,26.9430957833333,297,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM396","2017-08-29 18:21:50.0",2334.482901,7684.019761,"I20E_1.5D_.2U",77.40032935,23.5747150166667,818,200,"16APSK - two-third",0,2.66,"[2 to 3)",0.2,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM482","2017-08-18 16:35:42.0",2534.618992,8050.653561,"I20E_3D_.5U_NSP1",80.8442260166667,25.5769832,339,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1261","2017-03-24 16:35:23.0",2642.330297,7582.306047,"I20E_5D_1U_NSP1",76.37176745,26.70550495,266,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM574","2017-08-12 00:21:39.0",2667.749555,7605.595669,"I20E_1.5D_.2U_5GB_NSP1",76.09326115,27.12915925,295,5000,"8PSK - three-fourth",0,2.25,"[2 to 3)",5,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1164","2017-05-12 21:27:21.0",2548.232944,8143.382472,"I20E_10D_2U_40GB_NSP1",81.7230412,25.8038824,311,40000,"8PSK - three-fourth",22782,2.25,"[2 to 3)",17.218,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM908","2017-06-21 16:12:18.0",2643.806604,7512.981767,"I20E_5D_1U_NSP1",75.2163627833333,26.7301100666667,255,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1130","2017-05-20 12:45:26.0",2646.634992,7539.517648,"I20E_5D_1U_NSP1",75.6586274666667,26.7772498666667,248,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1320","2017-02-19 01:02:47.0",2666.58041,7616.096919,"I20E_3D_.5U_10GB_NSP1",76.2682819833333,27.1096735,221,200,"8PSK - three-fourth",0,2.25,"[2 to 3)",0.2,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1283","2017-03-13 20:19:08.0",2676.319321,7434.51167,"I20E_5D_1U_NSP1",74.5751945,27.2719886833333,264,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM961","2017-06-14 16:50:14.0",2643.310383,7462.474767,"I20E_3D_.5U_NSP1",75.0412461166667,26.7218397166667,276,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1300","2017-03-03 21:55:23.0",2523.074836,8241.25333,"I20E_20D_4U_60GB_NSP1",82.6875555,25.3845806,369,60000,"8PSK - three-fourth",58432,2.25,"[2 to 3)",1.568,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1136","2017-05-19 20:51:10.0",2655.2326,7591.332503,"I20E_3D_.5U_NSP1",76.5222083833333,26.9205433333333,245,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM645","2017-08-03 01:58:03.0",2670.444728,7536.839313,"I20E_1.5D_.2U_NSP1",75.61398855,27.1740788,287,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM966","2017-06-13 22:34:45.0",2674.199959,7568.144073,"I20E_3D_.5U_NSP1",76.13573455,27.2366659833333,274,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1275","2017-03-17 20:58:02.0",2676.806189,7542.045914,"I20E_5D_1U_NSP1",75.7007652333333,27.28010315,268,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM968","2017-06-13 20:21:32.0",2515.551726,8180.173398,"I20E_5D_1U_NSP1",82.3362233,25.2591954333333,309,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1128","2017-05-20 22:10:36.0",2547.958778,8022.513831,"I20E_1.5D_.2U_5GB_NSP1",80.3752305166667,25.7993129666667,346,5000,"8PSK - three-fourth",0,2.25,"[2 to 3)",5,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1129","2017-05-20 12:56:39.0",2645.613827,7594.103686,"I20E_1.5D_.2U_5GB_NSP1",76.5683947666667,26.76023045,247,5000,"8PSK - two-third",0,2,"[2 to 3)",5,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1279","2017-03-14 23:40:22.0",2636.394388,7576.733636,"I20E_5D_1U_NSP1",76.2788939333333,26.6065731333333,265,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1148","2017-05-17 14:46:52.0",2531.629779,8155.857619,"I20E_3D_.5U_NSP1",81.9309603166667,25.5271629833333,351,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1348","2017-01-31 01:13:53.0",2643.835169,7516.644557,"I20E_1.5D_.2U_5GB_NSP1",75.2774092833333,26.73058615,219,5000,"16APSK - two-third",4975,2.66,"[2 to 3)",0.025,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM563","2017-08-13 14:36:49.0",2511.472846,8060.619085,"I20E_5D_1U_NSP1",81.0103180833333,25.1912141,335,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM930","2017-06-17 23:06:26.0",2649.997975,7489.086161,"I20E_5D_1U_NSP1",75.48476935,26.8332995833333,244,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM716","2017-07-22 03:11:04.0",2518.543452,8036.765286,"I20E_3D_.5U_NSP1",80.6127547666667,25.3090575333333,342,0,"QPSK - two-third",0,1.333,"[0.5 to 2)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM703","2017-07-24 19:29:07.0",2650.592434,7575.866282,"I20E_3D_.5U_NSP1",76.2644380333333,26.8432072333333,225,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM51","2017-10-03 18:48:31.0",2539.386719,8130.914318,"I20E_10D_2U_40GB_NSP1",81.5152386333333,25.6564453166667,358,40000,"8PSK - three-fourth",39860,2.25,"[2 to 3)",0.14,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1138","2017-05-19 20:14:12.0",2642.902786,7561.653814,"I20E_20D_4U_NSP1",76.0275635666667,26.7150464333333,228,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM347","2017-09-05 13:14:27.0",2672.842279,7489.743392,"I20E_20D_4U_60GB_NSP1",75.4957232,27.2140379833333,215,60000,"16APSK - two-third",52633,2.66,"[2 to 3)",7.367,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM692","2017-07-25 20:53:31.0",2534.538224,8194.142319,"I20E_20D_4U_NSP1",82.56903865,25.5756370666667,327,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1143","2017-05-18 21:28:55.0",2642.386429,7585.478062,"I20E_3D_.5U_10GB_NSP1",76.4246343666667,26.7064404833333,226,10000,"8PSK - three-fourth",0,2.25,"[2 to 3)",10,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM558","2017-08-14 17:07:46.0",2531.487508,8067.857493,"I20E_3D_.5U_NSP1",81.1309582166667,25.5247918,336,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM653","2017-08-02 17:53:48.0",2663.816997,7606.989885,"I20E_1.5D_.2U_NSP1",76.1164980833333,27.0636166166667,286,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1314","2017-02-24 23:46:44.0",2525.192963,8191.395085,"I20E_3D_.5U_NSP1",82.5232514166667,25.4198827166667,344,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1296","2017-03-04 20:26:00.0",2525.564967,8132.870772,"I20E_20D_4U_60GB_NSP1",81.5478462,25.4260827833333,371,60000,"8PSK - three-fourth",56968,2.25,"[2 to 3)",3.032,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1265","2017-03-23 00:06:46.0",2652.933762,7482.568867,"I20E_20D_4U_60GB_NSP1",75.3761477833333,26.8822293666667,223,200,"8PSK - three-fourth",199,2.25,"[2 to 3)",0.001,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM911","2017-06-21 00:34:05.0",2679.404658,7530.470847,"I20E_3D_.5U_NSP1",75.50784745,27.3234109666667,251,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM488","2017-08-18 00:19:06.0",2655.05112,7622.900217,"I20E_3D_.5U_NSP1",76.3816702833333,26.9175186666667,238,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1186","2017-04-28 20:41:07.0",2540.085832,8161.252667,"I20E_5D_1U_NSP1",82.0208777833333,25.6680972,363,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM795","2017-07-10 18:21:49.0",2507.575415,8173.571587,"I20E_1.5D_.2U_NSP1",82.2261931166667,25.1262569166667,380,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM718","2017-07-21 21:19:15.0",2533.701434,8070.021564,"I20E_1.5D_.2U_NSP1",81.1670260666667,25.5616905666667,328,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM859","2017-06-29 21:25:35.0",2652.676854,7649.390003,"I20E_20D_4U_NSP1",76.8231667166667,26.8779475666667,285,200,"8PSK - three-fourth",199,2.25,"[2 to 3)",0.001,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM998","2017-06-10 18:20:14.0",2544.268379,8128.774825,"I20E_20D_4U_NSP1",81.4795804166667,25.7378063166667,316,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM903","2017-06-21 23:52:36.0",2670.903274,7605.167103,"I20E_3D_.5U_NSP1",76.0861183833333,27.1817212333333,254,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM573","2017-08-12 03:10:10.0",2665.066488,7626.004849,"I20E_1.5D_.2U_NSP1",76.43341415,27.0844414666667,296,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM531","2017-08-15 20:18:51.0",2655.615837,7539.714966,"I20E_3D_.5U_NSP1",75.6619161,26.9269306166667,236,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM971","2017-06-13 19:10:58.0",2662.848044,7569.206556,"I20E_3D_.5U_NSP1",76.1534426,27.0474674,273,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM588","2017-08-10 22:21:13.0",2515.260206,8121.168392,"I20E_10D_2U_NSP1",81.3528065333333,25.2543367666667,334,200,"16APSK - two-third",0,2.66,"[2 to 3)",0.2,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM683","2017-07-27 00:32:33.0",2537.308798,8121.423633,"I20E_3D_.5U_NSP1",81.35706055,25.6218133,329,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM640","2017-08-03 20:37:28.0",2544.760107,8155.492348,"I20E_10D_2U_NSP1",81.9248724666667,25.7460017833333,332,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM870","2017-06-27 19:19:08.0",2654.726486,7516.297392,"I20E_5D_1U_20GB_NSP1",75.2716232,26.9121081,271,200,"16APSK - two-third",0,2.66,"[2 to 3)",0.2,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1202","2017-04-22 17:58:37.0",2530.416977,8106.990265,"I20E_5D_1U_20GB_NSP1",81.1165044166667,25.5069496166667,348,20000,"8PSK - two-third",0,2,"[2 to 3)",20,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM687","2017-07-26 19:14:44.0",2518.058297,8096.380365,"I20E_3D_.5U_NSP1",81.6063394166667,25.3009716166667,331,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM466","2017-08-19 20:24:48.0",2551.648278,8139.63223,"I20E_20D_4U_NSP1",81.6605371666667,25.8608046333333,340,200,"8PSK - three-fourth",200,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1359","2017-01-11 23:02:52.0",2501.296232,8057.324609,"I20E_10D_2U_NSP1",80.95541015,25.0216038666667,343,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1330","2017-02-07 19:53:18.0",2515.303297,8114.949394,"I20E_20D_4U_60GB_NSP1",81.2491565666667,25.25505495,382,60000,"8PSK - three-fourth",59915,2.25,"[2 to 3)",0.085,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM586","2017-08-11 11:21:34.0",2510.02323,8227.659514,"I20E_5D_1U_NSP1",82.4609919,25.1670538333333,383,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM634","2017-08-04 02:21:52.0",2657.023506,7504.192489,"I20E_3D_.5U_NSP1",75.0698748166667,26.9503917666667,290,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1277","2017-03-16 18:26:14.0",2624.498805,7517.993211,"I20E_5D_1U_20GB_NSP1",75.29988685,26.4083134166667,302,20000,"8PSK - two-third",6999,2,"[2 to 3)",13.001,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM851","2017-07-01 16:00:09.0",2553.751942,8140.345489,"I20E_1.5D_.2U_NSP1",81.6724248166667,25.8958657,326,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1198","2017-04-24 22:13:43.0",1737.889578,7808.960154,"I20E_3D_.5U_NSP1",78.1493359,17.6314929666667,306,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM654","2017-08-01 23:36:45.0",2649.451868,7515.910311,"I20E_3D_.5U_10GB_NSP1",75.26517185,26.8241978,292,10000,"16APSK - two-third",4350,2.66,"[2 to 3)",5.65,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1280","2017-03-14 17:22:53.0",2633.802896,7572.974528,"I20E_5D_1U_NSP1",76.2162421333333,26.5633816,262,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM783","2017-07-11 20:23:21.0",2534.945269,8111.658423,"I20E_3D_.5U_NSP1",81.19430705,25.58242115,384,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM625","2017-08-04 22:46:14.0",2669.369862,7480.301539,"I20E_1.5D_.2U_NSP1",75.3383589833333,27.1561643666667,294,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM647","2017-08-02 22:51:50.0",2648.559089,7574.876823,"I20E_3D_.5U_NSP1",76.24794705,26.80931815,288,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM508","2017-08-16 22:24:24.0",2663.019079,7536.01274,"I20E_3D_.5U_NSP1",75.6002123333333,27.0503179833333,235,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM830","2017-07-04 19:31:12.0",2525.84491,8157.140652,"I20E_10D_2U_NSP1",81.9523442,25.4307485,367,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1289","2017-03-08 18:32:03.0",2517.477211,8214.27116,"I20E_20D_4U_NSP1",82.2378526666667,25.29128685,361,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1278","2017-03-15 22:48:30.0",2636.729069,7526.168244,"I20E_5D_1U_NSP1",75.4361374,26.61215115,263,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1245","2017-04-04 02:43:31.0",2537.933015,8194.123791,"I20E_3D_.5U_NSP1",82.56872985,25.6322169166667,362,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM886","2017-06-23 21:35:14.0",2655.395205,7650.775207,"I20E_3D_.5U_NSP1",76.84625345,26.9232534166667,272,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM772","2017-07-12 21:47:04.0",2654.708685,7572.150952,"I20E_3D_.5U_NSP1",76.2025158666667,26.9118114166667,233,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM982","2017-06-12 19:37:37.0",2661.864983,7475.525578,"I20E_3D_.5U_NSP1",75.2587596333333,27.03108305,279,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM1295","2017-03-04 21:48:48.0",2661.446016,7486.532129,"I20E_20D_4U_NSP1",75.44220215,27.0241002666667,260,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM735","2017-07-20 15:42:41.0",2539.041311,8186.801317,"I20E_20D_4U_NSP1",82.4466886166667,25.6506885166667,341,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM825","2017-07-05 16:15:28.0",2661.768171,7526.197361,"I20E_20D_4U_NSP1",75.4366226833333,27.0294695166667,269,0,"16APSK - four-fifth",0,3.2,"[3 and above)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM933","2017-06-17 18:21:58.0",2531.25606,8100.907575,"I20E_3D_.5U_NSP1",81.01512625,25.5209343333333,317,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM457","2017-08-21 18:06:28.0",2649.753743,7550.759365,"I20E_10D_2U_NSP1",75.8459894166667,26.82922905,259,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM920","2017-06-19 22:08:35.0",2510.12705,8106.296777,"I20E_5D_1U_NSP1",81.1049462833333,25.1687841666667,354,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 25","TERM643","2017-08-03 18:26:08.0",2682.454265,7570.894504,"I20E_3D_.5U_NSP1",76.1815750666667,27.37423775,291,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",81.846311,25.4358011,"Allahabad, India","India"
"Beam 29","TERM1170","2017-05-11 20:36:08.0",2518.229529,8170.630833,"I20E_3D_.5U_10GB_NSP1",82.17718055,25.3038254833333,460,10000,"8PSK - three-fourth",8629,2.25,"[2 to 3)",1.371,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM438","2017-08-23 18:10:59.0",2507.146964,8195.740034,"I20E_20D_4U_NSP1",82.5956672333333,25.1191160666667,390,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM1181","2017-05-04 16:05:15.0",2504.558271,8206.045555,"I20E_5D_1U_20GB_NSP1",82.10075925,25.0759711833333,386,20000,"8PSK - three-fourth",11228,2.25,"[2 to 3)",8.772,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM533","2017-08-15 19:48:30.0",2513.812317,8216.869979,"I20E_20D_4U_NSP1",82.2811663166667,25.2302052833333,428,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM717","2017-07-22 00:41:22.0",2514.898188,8245.890467,"I20E_3D_.5U_NSP1",82.7648411166667,25.2483031333333,439,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM731","2017-07-20 21:27:51.0",2510.63324,8137.955092,"I20E_10D_2U_NSP1",81.6325848666667,25.1772206666667,444,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM857","2017-06-30 01:38:31.0",2532.194914,8151.056802,"I20E_5D_1U_NSP1",81.8509467,25.5365819,399,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM452","2017-08-21 22:09:49.0",2523.278087,8122.023035,"I20E_5D_1U_NSP1",81.3670505833333,25.3879681166667,392,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM1149","2017-05-17 12:27:35.0",2517.676983,8106.201714,"I20E_3D_.5U_NSP1",81.1033619,25.2946163833333,393,0,"QPSK - two-third",0,1.333,"[0.5 to 2)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM746","2017-07-18 16:05:58.0",2516.608088,8121.765758,"I20E_3D_.5U_NSP1",81.3627626333333,25.2768014666667,467,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM415","2017-08-26 06:15:40.0",2525.050866,8200.415155,"I20E_3D_.5U_NSP1",82.00691925,25.4175144333333,407,0,"QPSK - two-third",0,1.333,"[0.5 to 2)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM697","2017-07-25 03:43:22.0",2544.256584,8043.560538,"I20E_10D_2U_NSP1",80.7260089666667,25.7376097333333,433,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM742","2017-07-18 23:22:23.0",2514.693178,8213.663028,"I20E_5D_1U_NSP1",82.2277171333333,25.2448863,441,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
"Beam 29","TERM576","2017-08-11 21:40:58.0",2541.494155,8060.358002,"I20E_3D_.5U_NSP1",81.0059667,25.69156925,451,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",92.7925592,26.6528495,"Tezpur, Assam","India"
